"UBDEP";"UBPRV";"UBDIS";"UBLOC";"COREG";"NODEP";"NOPRV";"NODIS";"CPDIS";"STUBI";"STSOB";"FERES";"INUBI";"UB_INEI";"CCOD_TIPO_UBI"
"06";"08";"05";"00";"01";CAJAMARCA      ;JAEN                          ;POMAHUACA                     ;POMAHUACA                     ;"1";"0";;"0";"060807";NACIONAL
"06";"08";"06";"00";"01";CAJAMARCA      ;JAEN                          ;PUCARA                        ;PUCARA                        ;"1";"0";;"0";"060808";NACIONAL
"06";"08";"07";"00";"01";CAJAMARCA      ;JAEN                          ;SALLIQUE                      ;SALLIQUE                      ;"1";"1";;"0";"060809";NACIONAL
"06";"08";"08";"00";"01";CAJAMARCA      ;JAEN                          ;SAN FELIPE                    ;SAN FELIPE                    ;"1";"0";;"0";"060810";NACIONAL
"06";"08";"09";"00";"01";CAJAMARCA      ;JAEN                          ;SAN JOSE DEL ALTO             ;SAN JOSE DEL ALTO             ;"1";"0";;"0";"060811";NACIONAL
"06";"08";"10";"00";"01";CAJAMARCA      ;JAEN                          ;SANTA ROSA                    ;SANTA ROSA                    ;"1";"0";;"0";"060812";NACIONAL
"06";"08";"11";"00";"01";CAJAMARCA      ;JAEN                          ;LAS PIRIAS                    ;LAS PIRIAS                    ;"1";"0";;"0";"060806";NACIONAL
"06";"08";"12";"00";"01";CAJAMARCA      ;JAEN                          ;HUABAL                        ;HUABAL                        ;"1";"0";;"0";"060805";NACIONAL
"06";"09";"00";"00";"01";CAJAMARCA      ;SANTA CRUZ                    ;                              ;"01                            "; ;"0";;"0";"061300";NACIONAL
"06";"09";"01";"00";"01";CAJAMARCA      ;SANTA CRUZ                    ;SANTA CRUZ                    ;SANTA CRUZ DE SUCCHABAMBA     ;"1";"0";;"0";"061301";NACIONAL
"06";"09";"02";"00";"01";CAJAMARCA      ;SANTA CRUZ                    ;CATACHE                       ;CATACHE                       ;"1";"0";;"0";"061303";NACIONAL
"06";"09";"03";"00";"01";CAJAMARCA      ;SANTA CRUZ                    ;CHANCAYBAÑOS                  ;CHANCAYBAÑOS                  ;"1";"0";;"0";"061304";NACIONAL
"06";"09";"04";"00";"01";CAJAMARCA      ;SANTA CRUZ                    ;LA ESPERANZA                  ;LA ESPERANZA                  ;"1";"0";;"0";"061305";NACIONAL
"06";"09";"05";"00";"01";CAJAMARCA      ;SANTA CRUZ                    ;NINABAMBA                     ;NINABAMBA                     ;"1";"0";;"0";"061306";NACIONAL
"06";"09";"06";"00";"01";CAJAMARCA      ;SANTA CRUZ                    ;PULAN                         ;PULAN                         ;"1";"0";;"0";"061307";NACIONAL
"06";"09";"07";"00";"01";CAJAMARCA      ;SANTA CRUZ                    ;SEXI                          ;SEXI                          ;"1";"0";;"0";"061309";NACIONAL
"06";"09";"08";"00";"01";CAJAMARCA      ;SANTA CRUZ                    ;UTICYACU                      ;UTICYACU                      ;"1";"1";;"0";"061310";NACIONAL
"06";"09";"09";"00";"01";CAJAMARCA      ;SANTA CRUZ                    ;YAUYUCAN                      ;YAUYUCAN                      ;"1";"0";;"0";"061311";NACIONAL
"06";"09";"10";"00";"01";CAJAMARCA      ;SANTA CRUZ                    ;ANDABAMBA                     ;ANDABAMBA                     ;"1";"0";;"0";"061302";NACIONAL
"06";"09";"11";"00";"01";CAJAMARCA      ;SANTA CRUZ                    ;SAUCEPAMPA                    ;SAUCEPAMPA                    ;"1";"0";;"0";"061308";NACIONAL
"06";"10";"00";"00";"02";CAJAMARCA      ;SAN MIGUEL                    ;                              ;"02                            "; ;"0";;"0";"061100";NACIONAL
"06";"10";"01";"00";"02";CAJAMARCA      ;SAN MIGUEL                    ;SAN MIGUEL                    ;SAN MIGUEL DE PALLAQUES       ;"1";"0";;"0";"061101";NACIONAL
"06";"10";"02";"00";"02";CAJAMARCA      ;SAN MIGUEL                    ;CALQUIS                       ;CALQUIS                       ;"1";"0";;"0";"061103";NACIONAL
"06";"10";"03";"00";"02";CAJAMARCA      ;SAN MIGUEL                    ;LA FLORIDA                    ;LA FLORIDA                    ;"1";"1";;"0";"061106";NACIONAL
"06";"10";"04";"00";"02";CAJAMARCA      ;SAN MIGUEL                    ;LLAPA                         ;LLAPA                         ;"1";"0";;"0";"061107";NACIONAL
"06";"10";"05";"00";"02";CAJAMARCA      ;SAN MIGUEL                    ;NANCHOC                       ;NANCHOC                       ;"1";"0";;"0";"061108";NACIONAL
"06";"10";"06";"00";"02";CAJAMARCA      ;SAN MIGUEL                    ;NIEPOS                        ;NIEPOS                        ;"1";"0";;"0";"061109";NACIONAL
"06";"10";"07";"00";"02";CAJAMARCA      ;SAN MIGUEL                    ;SAN GREGORIO                  ;SAN GREGORIO                  ;"1";"1";;"0";"061110";NACIONAL
"06";"10";"08";"00";"02";CAJAMARCA      ;SAN MIGUEL                    ;SAN SILVESTRE DE COCHAN       ;SAN SILVESTRE DE COCHAN       ;"1";"1";;"0";"061111";NACIONAL
"06";"10";"09";"00";"02";CAJAMARCA      ;SAN MIGUEL                    ;EL PRADO                      ;EL PRADO                      ;"1";"0";;"0";"061105";NACIONAL
"06";"10";"10";"00";"02";CAJAMARCA      ;SAN MIGUEL                    ;UNION AGUA BLANCA             ;AGUA BLANCA                   ;"1";"1";;"0";"061113";NACIONAL
"06";"10";"11";"00";"02";CAJAMARCA      ;SAN MIGUEL                    ;TONGOD                        ;TONGOD                        ;"1";"0";;"0";"061112";NACIONAL
"06";"10";"12";"00";"02";CAJAMARCA      ;SAN MIGUEL                    ;CATILLUC                      ;CATILLUC                      ;"1";"0";;"0";"061104";NACIONAL
"06";"10";"13";"00";"02";CAJAMARCA      ;SAN MIGUEL                    ;BOLIVAR                       ;BOLIVAR                       ;"1";"0";;"0";"061102";NACIONAL
"06";"11";"00";"00";"01";CAJAMARCA      ;SAN IGNACIO                   ;                              ;"01                            "; ;"0";;"0";"060900";NACIONAL
"06";"11";"01";"00";"01";CAJAMARCA      ;SAN IGNACIO                   ;SAN IGNACIO                   ;SAN IGNACIO                   ;"1";"0";;"0";"060901";NACIONAL
"06";"11";"02";"00";"01";CAJAMARCA      ;SAN IGNACIO                   ;CHIRINOS                      ;CHIRINOS                      ;"1";"0";;"0";"060902";NACIONAL
"06";"11";"03";"00";"01";CAJAMARCA      ;SAN IGNACIO                   ;HUARANGO                      ;HUARANGO                      ;"1";"0";;"0";"060903";NACIONAL
"06";"11";"04";"00";"01";CAJAMARCA      ;SAN IGNACIO                   ;NAMBALLE                      ;NAMBALLE                      ;"1";"0";;"0";"060905";NACIONAL
"06";"11";"05";"00";"01";CAJAMARCA      ;SAN IGNACIO                   ;LA COIPA                      ;COIPA                         ;"1";"0";;"0";"060904";NACIONAL
"06";"11";"06";"00";"01";CAJAMARCA      ;SAN IGNACIO                   ;SAN JOSE DE LOURDES           ;SAN JOSE DE LOURDES           ;"1";"0";;"0";"060906";NACIONAL
"06";"11";"07";"00";"01";CAJAMARCA      ;SAN IGNACIO                   ;TABACONAS                     ;TABACONAS                     ;"1";"0";;"0";"060907";NACIONAL
"06";"12";"00";"00";"02";CAJAMARCA      ;SAN MARCOS                    ;                              ;"02                            "; ;"0";;"0";"061000";NACIONAL
"06";"12";"01";"00";"02";CAJAMARCA      ;SAN MARCOS                    ;PEDRO GALVEZ                  ;PEDRO GALVEZ                  ;"1";"0";;"0";"061001";NACIONAL
"06";"12";"02";"00";"02";CAJAMARCA      ;SAN MARCOS                    ;ICHOCAN                       ;ICHOCAN                       ;"1";"0";;"0";"061005";NACIONAL
"06";"12";"03";"00";"02";CAJAMARCA      ;SAN MARCOS                    ;GREGORIO PITA                 ;PAUCAMARCA                    ;"1";"0";;"0";"061004";NACIONAL
"06";"12";"04";"00";"02";CAJAMARCA      ;SAN MARCOS                    ;JOSE MANUEL QUIROZ            ;SHIRAC                        ;"1";"0";;"0";"061006";NACIONAL
"06";"12";"05";"00";"02";CAJAMARCA      ;SAN MARCOS                    ;EDUARDO VILLANUEVA            ;LA GRAMA                      ;"1";"0";;"0";"061003";NACIONAL
"06";"12";"06";"00";"02";CAJAMARCA      ;SAN MARCOS                    ;JOSE SABOGAL                  ;VENECIA                       ;"1";"0";;"0";"061007";NACIONAL
"06";"12";"07";"00";"02";CAJAMARCA      ;SAN MARCOS                    ;CHANCAY                       ;CHANCAY                       ;"1";"0";;"0";"061002";NACIONAL
"06";"13";"00";"00";"02";CAJAMARCA      ;SAN PABLO                     ;                              ;"02                            "; ;"0";;"0";"061200";NACIONAL
"06";"13";"01";"00";"02";CAJAMARCA      ;SAN PABLO                     ;SAN PABLO                     ;SAN PABLO                     ;"1";"0";;"0";"061201";NACIONAL
"06";"13";"02";"00";"02";CAJAMARCA      ;SAN PABLO                     ;SAN BERNARDINO                ;SAN BERNARDINO                ;"1";"0";;"0";"061202";NACIONAL
"06";"13";"03";"00";"02";CAJAMARCA      ;SAN PABLO                     ;SAN LUIS                      ;SAN LUIS GRANDE               ;"1";"0";;"0";"061203";NACIONAL
"06";"13";"04";"00";"02";CAJAMARCA      ;SAN PABLO                     ;TUMBADEN                      ;TUMBADEN                      ;"1";"1";;"0";"061204";NACIONAL
"07";"00";"00";"00";"00";CUSCO          ;                              ;                              ;                              ; ;"0";;"0";"080000";NACIONAL
"07";"01";"00";"00";"09";CUSCO          ;CUSCO                         ;                              ;"09                            "; ;"0";;"0";"080100";NACIONAL
"07";"01";"01";"00";"09";CUSCO          ;CUSCO                         ;CUSCO                         ;CUSCO                         ;"1";"0";;"0";"080101";NACIONAL
"07";"01";"02";"00";"09";CUSCO          ;CUSCO                         ;CCORCA                        ;CCORCA                        ;"1";"0";;"1";"080102";NACIONAL
"07";"01";"03";"00";"09";CUSCO          ;CUSCO                         ;POROY                         ;POROY                         ;"1";"0";;"0";"080103";NACIONAL
"07";"01";"04";"00";"09";CUSCO          ;CUSCO                         ;SAN JERONIMO                  ;SAN JERONIMO                  ;"1";"0";;"0";"080104";NACIONAL
"07";"01";"05";"00";"09";CUSCO          ;CUSCO                         ;SAN SEBASTIAN                 ;SAN SEBASTIAN                 ;"1";"0";;"0";"080105";NACIONAL
"07";"01";"06";"00";"09";CUSCO          ;CUSCO                         ;SANTIAGO                      ;SANTIAGO                      ;"1";"0";;"0";"080106";NACIONAL
"07";"01";"07";"00";"09";CUSCO          ;CUSCO                         ;SAYLLA                        ;SAYLLA                        ;"1";"0";;"0";"080107";NACIONAL
"07";"01";"08";"00";"09";CUSCO          ;CUSCO                         ;WANCHAQ                       ;WANCHAQ                       ;"1";"0";;"0";"080108";NACIONAL
"07";"02";"00";"00";"09";CUSCO          ;ACOMAYO                       ;                              ;"09                            "; ;"0";;"0";"080200";NACIONAL
"07";"02";"01";"00";"09";CUSCO          ;ACOMAYO                       ;ACOMAYO                       ;ACOMAYO                       ;"1";"0";;"0";"080201";NACIONAL
"07";"02";"02";"00";"09";CUSCO          ;ACOMAYO                       ;ACOPIA                        ;ACOPIA                        ;"1";"0";;"0";"080202";NACIONAL
"07";"02";"03";"00";"09";CUSCO          ;ACOMAYO                       ;ACOS                          ;ACOS                          ;"1";"0";;"0";"080203";NACIONAL
"07";"02";"04";"00";"09";CUSCO          ;ACOMAYO                       ;POMACANCHI                    ;POMACANCHI                    ;"1";"0";;"0";"080205";NACIONAL
"07";"02";"05";"00";"09";CUSCO          ;ACOMAYO                       ;RONDOCAN                      ;RONDOCAN                      ;"1";"0";;"0";"080206";NACIONAL
"07";"02";"06";"00";"09";CUSCO          ;ACOMAYO                       ;SANGARARA                     ;SANGARARA                     ;"1";"0";;"0";"080207";NACIONAL
"07";"02";"07";"00";"09";CUSCO          ;ACOMAYO                       ;MOSOC LLACTA                  ;MOSOC LLACTA                  ;"1";"0";;"0";"080204";NACIONAL
"07";"03";"00";"00";"09";CUSCO          ;ANTA                          ;                              ;"09                            "; ;"0";;"0";"080300";NACIONAL
"07";"03";"01";"00";"09";CUSCO          ;ANTA                          ;ANTA                          ;ANTA                          ;"1";"0";;"0";"080301";NACIONAL
"07";"03";"02";"00";"09";CUSCO          ;ANTA                          ;CHINCHAYPUJIO                 ;CHINCHAYPUJIO                 ;"1";"0";;"1";"080304";NACIONAL
"07";"03";"03";"00";"09";CUSCO          ;ANTA                          ;HUAROCONDO                    ;HUAROCONDO                    ;"1";"0";;"0";"080305";NACIONAL
"07";"03";"04";"00";"09";CUSCO          ;ANTA                          ;LIMATAMBO                     ;LIMATAMBO                     ;"1";"0";;"0";"080306";NACIONAL
"07";"03";"05";"00";"09";CUSCO          ;ANTA                          ;MOLLEPATA                     ;MOLLEPATA                     ;"1";"0";;"0";"080307";NACIONAL
"07";"03";"06";"00";"09";CUSCO          ;ANTA                          ;PUCYURA                       ;PUCYURA                       ;"1";"0";;"0";"080308";NACIONAL
"07";"03";"07";"00";"09";CUSCO          ;ANTA                          ;ZURITE                        ;ZURITE                        ;"1";"0";;"0";"080309";NACIONAL
"07";"03";"08";"00";"09";CUSCO          ;ANTA                          ;CACHIMAYO                     ;CACHIMAYO                     ;"1";"0";;"0";"080303";NACIONAL
"07";"03";"09";"00";"09";CUSCO          ;ANTA                          ;ANCAHUASI                     ;ANCAHUASI                     ;"1";"0";;"0";"080302";NACIONAL
"07";"04";"00";"00";"09";CUSCO          ;CALCA                         ;                              ;"09                            "; ;"0";;"0";"080400";NACIONAL
"07";"04";"01";"00";"09";CUSCO          ;CALCA                         ;CALCA                         ;CALCA                         ;"1";"0";;"0";"080401";NACIONAL
"07";"04";"02";"00";"09";CUSCO          ;CALCA                         ;COYA                          ;COYA                          ;"1";"0";;"0";"080402";NACIONAL
"07";"04";"03";"00";"09";CUSCO          ;CALCA                         ;LAMAY                         ;LAMAY                         ;"1";"0";;"0";"080403";NACIONAL
"07";"04";"04";"00";"09";CUSCO          ;CALCA                         ;LARES                         ;LARES                         ;"1";"0";;"1";"080404";NACIONAL
"07";"04";"05";"00";"09";CUSCO          ;CALCA                         ;PISAC                         ;PISAC                         ;"1";"0";;"0";"080405";NACIONAL
"07";"04";"06";"00";"09";CUSCO          ;CALCA                         ;SAN SALVADOR                  ;SAN SALVADOR                  ;"1";"0";;"0";"080406";NACIONAL
"07";"04";"07";"00";"09";CUSCO          ;CALCA                         ;TARAY                         ;TARAY                         ;"1";"0";;"0";"080407";NACIONAL
"07";"04";"08";"00";"09";CUSCO          ;CALCA                         ;YANATILE                      ;QUEBRADA HONDA                ;"1";"0";;"0";"080408";NACIONAL
"07";"05";"00";"00";"09";CUSCO          ;CANAS                         ;                              ;"09                            "; ;"0";;"0";"080500";NACIONAL
"07";"05";"01";"00";"09";CUSCO          ;CANAS                         ;YANAOCA                       ;YANAOCA                       ;"1";"0";;"0";"080501";NACIONAL
"07";"05";"02";"00";"09";CUSCO          ;CANAS                         ;CHECCA                        ;CHECCA                        ;"1";"0";;"1";"080502";NACIONAL
"07";"05";"03";"00";"09";CUSCO          ;CANAS                         ;KUNTURKANKI                   ;EL DESCANSO                   ;"1";"0";;"1";"080503";NACIONAL
"07";"05";"04";"00";"09";CUSCO          ;CANAS                         ;LANGUI                        ;LANGUI                        ;"1";"0";;"0";"080504";NACIONAL
"07";"05";"05";"00";"09";CUSCO          ;CANAS                         ;LAYO                          ;LAYO                          ;"1";"0";;"0";"080505";NACIONAL
"07";"05";"06";"00";"09";CUSCO          ;CANAS                         ;PAMPAMARCA                    ;PAMPAMARCA                    ;"1";"0";;"0";"080506";NACIONAL
